opid,speakername,item,itemLabel,born,year,month,day,sexLabel,dist
215863,Judy Sgro,http://www.wikidata.org/entity/Q3188045,Judy Sgro,1944-12-16,1944,12,16,female,0
301,Judy Wasylycia-Leis,http://www.wikidata.org/entity/Q3188049,Judy Wasylycia-Leis,1951-08-10,1951,8,10,female,0
559,Keith Ashfield,http://www.wikidata.org/entity/Q3194724,Keith Ashfield,1952-03-28,1952,3,28,male,0
186,Keith Martin,http://www.wikidata.org/entity/Q3194748,Keith Martin,1960-04-13,1960,4,13,male,0
3139,Kennedy Stewart,http://www.wikidata.org/entity/Q3195160,Kennedy Stewart,1966-11-08,1966,11,8,male,0
214215,Kennedy Stewart,http://www.wikidata.org/entity/Q3195160,Kennedy Stewart,1966-11-08,1966,11,8,male,0
217274,Kennedy Stewart,http://www.wikidata.org/entity/Q3195160,Kennedy Stewart,1966-11-08,1966,11,8,male,0
238150,Kennedy Stewart,http://www.wikidata.org/entity/Q3195160,Kennedy Stewart,1966-11-08,1966,11,8,male,0
9132,Kerry-Lynne Findlay,http://www.wikidata.org/entity/Q3195494,Kerry-Lynne Findlay,1955-01-12,1955,1,12,female,0
4264,Kevin Lamoureux,http://www.wikidata.org/entity/Q3195738,Kevin Lamoureux,1962-01-22,1962,1,22,male,0
214668,Kevin Lamoureux,http://www.wikidata.org/entity/Q3195738,Kevin Lamoureux,1962-01-22,1962,1,22,male,0
229526,Kevin Lamoureux,http://www.wikidata.org/entity/Q3195738,Kevin Lamoureux,1962-01-22,1962,1,22,male,0
242079,Kevin Lamoureux,http://www.wikidata.org/entity/Q3195738,Kevin Lamoureux,1962-01-22,1962,1,22,male,0
270,Kevin Sorenson,http://www.wikidata.org/entity/Q3195810,Kevin Sorenson,1958-11-03,1958,11,3,male,0
217372,Kevin Sorenson,http://www.wikidata.org/entity/Q3195810,Kevin Sorenson,1958-11-03,1958,11,3,male,0
218395,Kevin Sorenson,http://www.wikidata.org/entity/Q3195810,Kevin Sorenson,1958-11-03,1958,11,3,male,0
216052,Kevin Sorenson,http://www.wikidata.org/entity/Q3195810,Kevin Sorenson,1958-11-03,1958,11,3,male,0
577,Kirsty Duncan,http://www.wikidata.org/entity/Q3197422,Kirsty Duncan,1966-10-31,1966,10,31,female,0
214338,Kirsty Duncan,http://www.wikidata.org/entity/Q3197422,Kirsty Duncan,1966-10-31,1966,10,31,female,0
241517,Kirsty Duncan,http://www.wikidata.org/entity/Q3197422,Kirsty Duncan,1966-10-31,1966,10,31,female,0
237560,Kirsty Duncan,http://www.wikidata.org/entity/Q3197422,Kirsty Duncan,1966-10-31,1966,10,31,female,0
213977,Kirsty Duncan,http://www.wikidata.org/entity/Q3197422,Kirsty Duncan,1966-10-31,1966,10,31,female,0
241725,Kirsty Duncan,http://www.wikidata.org/entity/Q3197422,Kirsty Duncan,1966-10-31,1966,10,31,female,0
609,LaVar Payne,http://www.wikidata.org/entity/Q3206282,LaVar Payne,1945-02-23,1945,2,23,male,0
15,Larry Bagnell,http://www.wikidata.org/entity/Q3218024,Larry Bagnell,1949-12-19,1949,12,19,male,0
214936,Larry Bagnell,http://www.wikidata.org/entity/Q3218024,Larry Bagnell,1949-12-19,1949,12,19,male,0
219899,Larry Bagnell,http://www.wikidata.org/entity/Q3218024,Larry Bagnell,1949-12-19,1949,12,19,male,0
219699,Larry Bagnell,http://www.wikidata.org/entity/Q3218024,Larry Bagnell,1949-12-19,1949,12,19,male,0
202,Larry Miller,http://www.wikidata.org/entity/Q3218085,Larry Miller,1956-07-21,1956,7,21,male,0
56056,Larry Miller,http://www.wikidata.org/entity/Q3218085,Larry Miller,1956-07-21,1956,7,21,male,0
216910,Larry Miller,http://www.wikidata.org/entity/Q3218085,Larry Miller,1956-07-21,1956,7,21,male,0
234409,Larry Miller,http://www.wikidata.org/entity/Q3218085,Larry Miller,1956-07-21,1956,7,21,male,0
217510,Larry Miller,http://www.wikidata.org/entity/Q3218085,Larry Miller,1956-07-21,1956,7,21,male,0
430,Laurie Hawn,http://www.wikidata.org/entity/Q3219653,Laurie Hawn,1947-05-11,1947,5,11,male,0
8642,Laurin Liu,http://www.wikidata.org/entity/Q3219677,Laurin Liu,1990-11-13,1990,11,13,female,0
176,Lawrence MacAulay,http://www.wikidata.org/entity/Q3219913,Lawrence MacAulay,1946-09-09,1946,9,9,male,0
213962,Lawrence MacAulay,http://www.wikidata.org/entity/Q3219913,Lawrence MacAulay,1946-09-09,1946,9,9,male,0
246264,Lawrence MacAulay,http://www.wikidata.org/entity/Q3219913,Lawrence MacAulay,1946-09-09,1946,9,9,male,0
25,Leon Benoit,http://www.wikidata.org/entity/Q3229624,Leon Benoit,1950-07-07,1950,7,7,male,0
608,Linda Duncan,http://www.wikidata.org/entity/Q3241331,Linda Duncan,1949-06-25,1949,6,25,female,0
225708,Linda Duncan,http://www.wikidata.org/entity/Q3241331,Linda Duncan,1949-06-25,1949,6,25,female,0
217188,Linda Duncan,http://www.wikidata.org/entity/Q3241331,Linda Duncan,1949-06-25,1949,6,25,female,0
224989,Linda Duncan,http://www.wikidata.org/entity/Q3241331,Linda Duncan,1949-06-25,1949,6,25,female,0
10351,Linda Lapointe,http://www.wikidata.org/entity/Q3241356,Linda Lapointe,1960-07-02,1960,7,2,female,0
215890,Linda Lapointe,http://www.wikidata.org/entity/Q3241356,Linda Lapointe,1960-07-02,1960,7,2,female,0
242623,Linda Lapointe,http://www.wikidata.org/entity/Q3241356,Linda Lapointe,1960-07-02,1960,7,2,female,0
242653,Linda Lapointe,http://www.wikidata.org/entity/Q3241356,Linda Lapointe,1960-07-02,1960,7,2,female,0
1813,Lise St-Denis,http://www.wikidata.org/entity/Q3242522,Lise St-Denis,1940-04-18,1940,4,18,female,0
564,Lise Zarac,http://www.wikidata.org/entity/Q3242539,Lise Zarac,1950-08-22,1950,8,22,female,0
232,Louis Plamondon,http://www.wikidata.org/entity/Q3262931,Louis Plamondon,1943-07-31,1943,7,31,male,0
214090,Louis Plamondon,http://www.wikidata.org/entity/Q3262931,Louis Plamondon,1943-07-31,1943,7,31,male,0
570,Luc Desnoyers,http://www.wikidata.org/entity/Q3264795,Luc Desnoyers,1950-10-02,1950,10,2,male,0
437,Luc Malo,http://www.wikidata.org/entity/Q3264864,Luc Malo,1973-11-02,1973,11,2,male,0
307,Lynne Yelich,http://www.wikidata.org/entity/Q3269598,Lynne Yelich,1953-03-24,1953,3,24,female,0
8614,Lysane Blanchette-Lamothe,http://www.wikidata.org/entity/Q3269743,Lysane Blanchette-Lamothe,1984-04-07,1984,4,7,female,0
597,Malcolm Allen,http://www.wikidata.org/entity/Q3281659,Malcolm Allen,1953-05-30,1953,5,30,male,0
8596,Manon Perreault,http://www.wikidata.org/entity/Q3286467,Manon Perreault,1965-12-29,1965,12,29,female,0
8555,Marc-André Morin,http://www.wikidata.org/entity/Q3287623,Marc-André Morin,1951-03-13,1951,3,13,male,0
168,Marc Lemay,http://www.wikidata.org/entity/Q3288208,Marc Lemay,1951-04-04,1951,4,4,male,0
238,Marcel Proulx,http://www.wikidata.org/entity/Q3289311,Marcel Proulx,1946-03-06,1946,3,6,male,0
205,Maria Minna,http://www.wikidata.org/entity/Q3291003,Maria Minna,1948-03-14,1948,3,14,female,0
442,Maria Mourani,http://www.wikidata.org/entity/Q3291011,Maria Mourani,1969-05-19,1969,5,19,female,0
8659,Marie-Claude Morin,http://www.wikidata.org/entity/Q3291735,Marie-Claude Morin,1985-01-25,1985,1,25,female,0
8517,Marjolaine Boutin-Sweet,http://www.wikidata.org/entity/Q3293930,Marjolaine Boutin-Sweet,1955-10-03,1955,10,3,female,0
217321,Marjolaine Boutin-Sweet,http://www.wikidata.org/entity/Q3293930,Marjolaine Boutin-Sweet,1955-10-03,1955,10,3,female,0
217225,Marjolaine Boutin-Sweet,http://www.wikidata.org/entity/Q3293930,Marjolaine Boutin-Sweet,1955-10-03,1955,10,3,female,0
100,Mark Eyking,http://www.wikidata.org/entity/Q3294068,Mark Eyking,1960-08-30,1960,8,30,male,0
220016,Mark Eyking,http://www.wikidata.org/entity/Q3294068,Mark Eyking,1960-08-30,1960,8,30,male,0
219906,Mark Eyking,http://www.wikidata.org/entity/Q3294068,Mark Eyking,1960-08-30,1960,8,30,male,0
139,Mark Holland,http://www.wikidata.org/entity/Q3294109,Mark Holland,1974-10-16,1974,10,16,male,0
214691,Mark Holland,http://www.wikidata.org/entity/Q3294109,Mark Holland,1974-10-16,1974,10,16,male,0
229494,Mark Holland,http://www.wikidata.org/entity/Q3294109,Mark Holland,1974-10-16,1974,10,16,male,0
234578,Mark Holland,http://www.wikidata.org/entity/Q3294109,Mark Holland,1974-10-16,1974,10,16,male,0
549,Martha Hall Findlay,http://www.wikidata.org/entity/Q3295157,Martha Hall Findlay,1959-08-17,1959,8,17,female,0
219,Massimo Pacetti,http://www.wikidata.org/entity/Q3297762,Massimo Pacetti,1962-08-22,1962,8,22,male,0
8491,Matthew Dubé,http://www.wikidata.org/entity/Q3299702,Matthew Dubé,1988-05-03,1988,5,3,male,0
217339,Matthew Dubé,http://www.wikidata.org/entity/Q3299702,Matthew Dubé,1988-05-03,1988,5,3,male,0
217320,Matthew Dubé,http://www.wikidata.org/entity/Q3299702,Matthew Dubé,1988-05-03,1988,5,3,male,0
296,Maurice Vellacott,http://www.wikidata.org/entity/Q3301505,Maurice Vellacott,1955-09-29,1955,9,29,male,0
21,Mauril Bélanger,http://www.wikidata.org/entity/Q3301645,Mauril Bélanger,1955-06-15,1955,6,15,male,0
215891,Mauril Bélanger,http://www.wikidata.org/entity/Q3301645,Mauril Bélanger,1955-06-15,1955,6,15,male,0
27,Maurizio Bevilacqua,http://www.wikidata.org/entity/Q3301682,Maurizio Bevilacqua,1960-06-01,1960,6,1,male,0
291,Merv Tweed,http://www.wikidata.org/entity/Q3306669,Merv Tweed,1955-08-06,1955,8,6,male,0
398,Mike Allen,http://www.wikidata.org/entity/Q3307988,Mike Allen,1960-11-20,1960,11,20,male,0
64,Michael Chong,http://www.wikidata.org/entity/Q3308109,Michael Chong,1971-11-22,1971,11,22,male,0
213919,Michael Chong,http://www.wikidata.org/entity/Q3308109,Michael Chong,1971-11-22,1971,11,22,male,0
234466,Michael Chong,http://www.wikidata.org/entity/Q3308109,Michael Chong,1971-11-22,1971,11,22,male,0
217489,Michael Chong,http://www.wikidata.org/entity/Q3308109,Michael Chong,1971-11-22,1971,11,22,male,0
242446,Michael Chong,http://www.wikidata.org/entity/Q3308109,Michael Chong,1971-11-22,1971,11,22,male,0
253,Michael Savage,http://www.wikidata.org/entity/Q3308499,Michael Savage,1960-05-13,1960,5,13,male,0
130,Michel Guimond,http://www.wikidata.org/entity/Q3309849,Michel Guimond,1953-12-26,1953,12,26,male,0
434,Mike Lake,http://www.wikidata.org/entity/Q3313399,Mike Lake,1969-06-04,1969,6,4,male,0
213951,Mike Lake,http://www.wikidata.org/entity/Q3313399,Mike Lake,1969-06-04,1969,6,4,male,0
217741,Mike Lake,http://www.wikidata.org/entity/Q3313399,Mike Lake,1969-06-04,1969,6,4,male,0
460,Mike Wallace,http://www.wikidata.org/entity/Q3313573,Mike Wallace,1963-09-03,1963,9,3,male,0
128,Monique Guay,http://www.wikidata.org/entity/Q3320853,Monique Guay,1959-10-27,1959,10,27,female,0
8465,Mylène Freeman,http://www.wikidata.org/entity/Q3331416,Mylène Freeman,1989-03-07,1989,3,7,female,0
75,Nathan Cullen,http://www.wikidata.org/entity/Q3336713,Nathan Cullen,1972-07-13,1972,7,13,male,0
224171,Nathan Cullen,http://www.wikidata.org/entity/Q3336713,Nathan Cullen,1972-07-13,1972,7,13,male,0
224218,Nathan Cullen,http://www.wikidata.org/entity/Q3336713,Nathan Cullen,1972-07-13,1972,7,13,male,0
233016,Nathan Cullen,http://www.wikidata.org/entity/Q3336713,Nathan Cullen,1972-07-13,1972,7,13,male,0
217200,Nathan Cullen,http://www.wikidata.org/entity/Q3336713,Nathan Cullen,1972-07-13,1972,7,13,male,0
217323,Nathan Cullen,http://www.wikidata.org/entity/Q3336713,Nathan Cullen,1972-07-13,1972,7,13,male,0
16,Navdeep Bains,http://www.wikidata.org/entity/Q3337237,Navdeep Bains,1977-06-16,1977,6,16,male,0
214493,Navdeep Bains,http://www.wikidata.org/entity/Q3337237,Navdeep Bains,1977-06-16,1977,6,16,male,0
214319,Navdeep Bains,http://www.wikidata.org/entity/Q3337237,Navdeep Bains,1977-06-16,1977,6,16,male,0
568,Nicolas Dufour,http://www.wikidata.org/entity/Q3340280,Nicolas Dufour,1987-06-01,1987,6,1,male,0
82,Nicole Demers,http://www.wikidata.org/entity/Q3341035,Nicole Demers,1950-01-15,1950,1,15,female,0
598,Niki Ashton,http://www.wikidata.org/entity/Q3341504,Niki Ashton,1982-09-09,1982,9,9,female,0
217242,Niki Ashton,http://www.wikidata.org/entity/Q3341504,Niki Ashton,1982-09-09,1982,9,9,female,0
126,Nina Grewal,http://www.wikidata.org/entity/Q3341928,Nina Grewal,1958-10-20,1958,10,20,female,0
8528,Nycole Turmel,http://www.wikidata.org/entity/Q3346610,Nycole Turmel,1942-09-01,1942,9,1,female,0
416,Olivia Chow,http://www.wikidata.org/entity/Q3350703,Olivia Chow,1957-03-24,1957,3,24,female,0
397,Omar Alghabra,http://www.wikidata.org/entity/Q3351821,Omar Alghabra,1969-10-24,1969,10,24,male,0
214664,Omar Alghabra,http://www.wikidata.org/entity/Q3351821,Omar Alghabra,1969-10-24,1969,10,24,male,0
229523,Omar Alghabra,http://www.wikidata.org/entity/Q3351821,Omar Alghabra,1969-10-24,1969,10,24,male,0
242058,Omar Alghabra,http://www.wikidata.org/entity/Q3351821,Omar Alghabra,1969-10-24,1969,10,24,male,0
877,Parm Gill,http://www.wikidata.org/entity/Q3365597,Parm Gill,1974-05-17,1974,5,17,male,0
566,Pascal-Pierre Paillé,http://www.wikidata.org/entity/Q3367236,Pascal-Pierre Paillé,1978-05-30,1978,5,30,male,0
418,Patricia Davidson,http://www.wikidata.org/entity/Q3368533,Patricia Davidson,1946-06-30,1946,6,30,female,0
185,Pat Martin,http://www.wikidata.org/entity/Q3368557,Pat Martin,1955-12-13,1955,12,13,male,0
410,Patrick Brown,http://www.wikidata.org/entity/Q3369936,Patrick Brown,1978-05-26,1978,5,26,male,0
421,Paul Dewar,http://www.wikidata.org/entity/Q3371069,Paul Dewar,1963-01-25,1963,1,25,male,0
48,Paule Brunelle,http://www.wikidata.org/entity/Q3372587,Paule Brunelle,1953-08-21,1953,8,21,female,0
8521,Paulina Ayala,http://www.wikidata.org/entity/Q3372689,Paulina Ayala,1962-06-25,1962,6,25,female,0
445,Peggy Nash,http://www.wikidata.org/entity/Q3374242,Peggy Nash,1951-06-28,1951,6,28,female,0
120,Peter Goldring,http://www.wikidata.org/entity/Q3376616,Peter Goldring,1944-12-12,1944,12,12,male,0
146,Peter Julian,http://www.wikidata.org/entity/Q3376681,Peter Julian,1962-04-16,1962,4,16,male,0
217341,Peter Julian,http://www.wikidata.org/entity/Q3376681,Peter Julian,1962-04-16,1962,4,16,male,0
217284,Peter Julian,http://www.wikidata.org/entity/Q3376681,Peter Julian,1962-04-16,1962,4,16,male,0
217318,Peter Julian,http://www.wikidata.org/entity/Q3376681,Peter Julian,1962-04-16,1962,4,16,male,0
237464,Peter Julian,http://www.wikidata.org/entity/Q3376681,Peter Julian,1962-04-16,1962,4,16,male,0
217278,Peter Julian,http://www.wikidata.org/entity/Q3376681,Peter Julian,1962-04-16,1962,4,16,male,0
217197,Peter Julian,http://www.wikidata.org/entity/Q3376681,Peter Julian,1962-04-16,1962,4,16,male,0
246395,Peter Julian,http://www.wikidata.org/entity/Q3376681,Peter Julian,1962-04-16,1962,4,16,male,0
594,Peter Kent,http://www.wikidata.org/entity/Q3376692,Peter Kent,1943-07-27,1943,7,27,male,0
217884,Peter Kent,http://www.wikidata.org/entity/Q3376692,Peter Kent,1943-07-27,1943,7,27,male,0
218725,Peter Kent,http://www.wikidata.org/entity/Q3376692,Peter Kent,1943-07-27,1943,7,27,male,0
218230,Peter Kent,http://www.wikidata.org/entity/Q3376692,Peter Kent,1943-07-27,1943,7,27,male,0
234389,Peter Kent,http://www.wikidata.org/entity/Q3376692,Peter Kent,1943-07-27,1943,7,27,male,0
276,Peter Stoffer,http://www.wikidata.org/entity/Q3376896,Peter Stoffer,1956-01-06,1956,1,6,male,0
295,Peter Van Loan,http://www.wikidata.org/entity/Q3376938,Peter Van Loan,1963-04-18,1963,4,18,male,0
218472,Peter Van Loan,http://www.wikidata.org/entity/Q3376938,Peter Van Loan,1963-04-18,1963,4,18,male,0
234778,Peter Van Loan,http://www.wikidata.org/entity/Q3376938,Peter Van Loan,1963-04-18,1963,4,18,male,0
217898,Peter Van Loan,http://www.wikidata.org/entity/Q3376938,Peter Van Loan,1963-04-18,1963,4,18,male,0
216463,Peter Van Loan,http://www.wikidata.org/entity/Q3376938,Peter Van Loan,1963-04-18,1963,4,18,male,0
3658,Philip Toone,http://www.wikidata.org/entity/Q3379090,Philip Toone,1965-01-01,1965,1,1,male,0
8678,Pierre-Luc Dusseault,http://www.wikidata.org/entity/Q3383312,Pierre-Luc Dusseault,1991-05-31,1991,5,31,male,0
217241,Pierre-Luc Dusseault,http://www.wikidata.org/entity/Q3383312,Pierre-Luc Dusseault,1991-05-31,1991,5,31,male,0
217319,Pierre-Luc Dusseault,http://www.wikidata.org/entity/Q3383312,Pierre-Luc Dusseault,1991-05-31,1991,5,31,male,0
230115,Pierre-Luc Dusseault,http://www.wikidata.org/entity/Q3383312,Pierre-Luc Dusseault,1991-05-31,1991,5,31,male,0
230213,Pierre-Luc Dusseault,http://www.wikidata.org/entity/Q3383312,Pierre-Luc Dusseault,1991-05-31,1991,5,31,male,0
248383,Pierre-Luc Dusseault,http://www.wikidata.org/entity/Q3383312,Pierre-Luc Dusseault,1991-05-31,1991,5,31,male,0
8646,Pierre Dionne Labelle,http://www.wikidata.org/entity/Q3384768,Pierre Dionne Labelle,1955-06-04,1955,6,4,male,0
8486,Pierre Jacob,http://www.wikidata.org/entity/Q3385555,Pierre Jacob,1953-01-29,1953,1,29,male,0
8571,Pierre Nantel,http://www.wikidata.org/entity/Q3386416,Pierre Nantel,1963-06-10,1963,6,10,male,0
219035,Pierre Nantel,http://www.wikidata.org/entity/Q3386416,Pierre Nantel,1963-06-10,1963,6,10,male,0
221,Pierre Paquette,http://www.wikidata.org/entity/Q3386508,Pierre Paquette,1955-06-01,1955,6,1,male,0
233,Pierre Poilievre,http://www.wikidata.org/entity/Q3386636,Pierre Poilievre,1979-06-03,1979,6,3,male,0
218504,Pierre Poilievre,http://www.wikidata.org/entity/Q3386636,Pierre Poilievre,1979-06-03,1979,6,3,male,0
226915,Pierre Poilievre,http://www.wikidata.org/entity/Q3386636,Pierre Poilievre,1979-06-03,1979,6,3,male,0
218112,Pierre Poilievre,http://www.wikidata.org/entity/Q3386636,Pierre Poilievre,1979-06-03,1979,6,3,male,0
216546,Pierre Poilievre,http://www.wikidata.org/entity/Q3386636,Pierre Poilievre,1979-06-03,1979,6,3,male,0
234631,Pierre Poilievre,http://www.wikidata.org/entity/Q3386636,Pierre Poilievre,1979-06-03,1979,6,3,male,0
216102,Pierre Poilievre,http://www.wikidata.org/entity/Q3386636,Pierre Poilievre,1979-06-03,1979,6,3,male,0
234407,Pierre Poilievre,http://www.wikidata.org/entity/Q3386636,Pierre Poilievre,1979-06-03,1979,6,3,male,0
218016,Pierre Poilievre,http://www.wikidata.org/entity/Q3386636,Pierre Poilievre,1979-06-03,1979,6,3,male,0
216481,Pierre Poilievre,http://www.wikidata.org/entity/Q3386636,Pierre Poilievre,1979-06-03,1979,6,3,male,0
2038,Randall Garrison,http://www.wikidata.org/entity/Q3418804,Randall Garrison,1951-08-27,1951,8,27,male,0
217342,Randall Garrison,http://www.wikidata.org/entity/Q3418804,Randall Garrison,1951-08-27,1951,8,27,male,0
217136,Randall Garrison,http://www.wikidata.org/entity/Q3418804,Randall Garrison,1951-08-27,1951,8,27,male,0
148,Randy Kamp,http://www.wikidata.org/entity/Q3418886,Randy Kamp,1953-08-30,1953,8,30,male,0
1816,Raymond Côté,http://www.wikidata.org/entity/Q3420781,Raymond Côté,1967-01-10,1967,1,10,male,0
105,Raymonde Folco,http://www.wikidata.org/entity/Q3421267,Raymonde Folco,1940-01-01,1940,1,1,female,0
31,Raynald Blais,http://www.wikidata.org/entity/Q3421283,Raynald Blais,1954-01-05,1954,1,5,male,0
133,Dick Harris,http://www.wikidata.org/entity/Q3430844,Dick Harris,1944-09-06,1944,9,6,male,0
444,Richard Nadeau,http://www.wikidata.org/entity/Q3431065,Richard Nadeau,1959-04-05,1959,4,5,male,0
59,Rick Casson,http://www.wikidata.org/entity/Q3431537,Rick Casson,1948-12-30,1948,12,30,male,0
423,Rick Dykstra,http://www.wikidata.org/entity/Q3431543,Rick Dykstra,1966-04-10,1966,4,10,male,0
446,Rick Norlock,http://www.wikidata.org/entity/Q3431588,Rick Norlock,1948-03-07,1948,3,7,male,0
7,Rob Anders,http://www.wikidata.org/entity/Q3434145,Rob Anders,1972-04-01,1972,4,1,male,0
201,Rob Merrifield,http://www.wikidata.org/entity/Q3434213,Rob Merrifield,1953-12-19,1953,12,19,male,0
207,Rob Moore,http://www.wikidata.org/entity/Q3434216,Rob Moore,1974-05-14,1974,5,14,male,0
8685,Robert Aubin,http://www.wikidata.org/entity/Q3434460,Robert Aubin,1960-05-26,1960,5,26,male,0
225023,Robert Aubin,http://www.wikidata.org/entity/Q3434460,Robert Aubin,1960-05-26,1960,5,26,male,0
217211,Robert Aubin,http://www.wikidata.org/entity/Q3434460,Robert Aubin,1960-05-26,1960,5,26,male,0
224982,Robert Aubin,http://www.wikidata.org/entity/Q3434460,Robert Aubin,1960-05-26,1960,5,26,male,0
38,Robert Bouchard,http://www.wikidata.org/entity/Q3434623,Robert Bouchard,1943-03-30,1943,3,30,male,0
56,Robert Carrier,http://www.wikidata.org/entity/Q3434737,Robert Carrier,1941-06-03,1941,6,3,male,0
8406,Robert Chisholm,http://www.wikidata.org/entity/Q3434795,Robert Chisholm,1957-08-31,1957,8,31,male,0
297,Robert Vincent,http://www.wikidata.org/entity/Q3436493,Robert Vincent,1956-04-13,1956,4,13,male,0
411,Rod Bruinooge,http://www.wikidata.org/entity/Q3438074,Rod Bruinooge,1973-05-06,1973,5,6,male,0
78,Rodger Cuzner,http://www.wikidata.org/entity/Q3438181,Rodger Cuzner,1955-11-04,1955,11,4,male,0
220121,Rodger Cuzner,http://www.wikidata.org/entity/Q3438181,Rodger Cuzner,1955-11-04,1955,11,4,male,0
234550,Rodger Cuzner,http://www.wikidata.org/entity/Q3438181,Rodger Cuzner,1955-11-04,1955,11,4,male,0
229532,Rodger Cuzner,http://www.wikidata.org/entity/Q3438181,Rodger Cuzner,1955-11-04,1955,11,4,male,0
242076,Rodger Cuzner,http://www.wikidata.org/entity/Q3438181,Rodger Cuzner,1955-11-04,1955,11,4,male,0
